post's uri,author's did,post's text,replyCount,repostCount,likeCount
at://did:plc:bx4vk5mvifmv4oof646esapa/app.bsky.feed.post/3lffjiusw722j,did:plc:bx4vk5mvifmv4oof646esapa,"I was already worried about Gabbard's nomination but this article just put the nail in the coffin. How could she support Assad? She saw the damage he and Russia were doing to the people of Syria. 
DO NOT CONFIRM GABBARD! 
www.politico.com/news/magazin...",0,0,1
at://did:plc:gmjqqtgefbakb6j33eztlcm3/app.bsky.feed.post/3lffjiarujk2t,did:plc:gmjqqtgefbakb6j33eztlcm3,"🔴Medya Îsraîlê: Îsraîl projeya Sûriyeya wekî kanton dabeşkirî gotûbêj dike 

❓Destwerdana Tirkiyê ya di nav Sûriyê de tê nirxandin

#Syria #Rojava #Netanyahu #Erdogan 

👉 www.peyamakurd.info/kurmanci/ana...",0,0,1
at://did:plc:b6e2kaucg6abujn47222ipvt/app.bsky.feed.post/3lffjg337o22c,did:plc:b6e2kaucg6abujn47222ipvt,"What's Behind Russia's Naval Buildup Near Syria?
#subbrief #russiannavy #syria #navalnews #russiamustlose #navy
youtu.be/IafCZ5q34_w?...",0,0,0
at://did:plc:xl27xnke6nbah5rkdknk6qtr/app.bsky.feed.post/3lffjew2dnk2f,did:plc:xl27xnke6nbah5rkdknk6qtr,"""IRGC Syria Veteran Criticizes Assad and Putin"" Yours truly in today's @GulfStatesInst #IranMediaReview. tinyurl.com/3mt5j8t8",0,0,0
at://did:plc:mgagb3hr5hbveh5atp3b66dg/app.bsky.feed.post/3lffjet2n5k2b,did:plc:mgagb3hr5hbveh5atp3b66dg,"Follow @nlall.bsky.social Thanks* On x @usatrumpall  Follow Trump *   #syria #trump #iran #war #biden #goverment #usa
www.youtube.com/watch?v=Bkxj...
(For you)  Manny More daily new videos scroll down ***click the playlist link.***",0,0,1
at://did:plc:v2ipx5rj4obewdwdp2iun5af/app.bsky.feed.post/3lffjceni6l2z,did:plc:v2ipx5rj4obewdwdp2iun5af,"“We’re not seeing different methods of operating from the last regime; they change the policy and we’re just expected to just accept it. Where’s the participation, where’s the democratic Syria we’ve been promised?”",0,0,0
at://did:plc:noga7ur4acfsaysmhn4glfwm/app.bsky.feed.post/3lffj5xwbnc25,did:plc:noga7ur4acfsaysmhn4glfwm,"Israel has no right to detain anybody (except Israelis) in other countries. So, basically Syria is being occupied and oppressed by Israel.",0,0,1
at://did:plc:w6a42moznuma45g5enhcvrrp/app.bsky.feed.post/3lffj5j2g422f,did:plc:w6a42moznuma45g5enhcvrrp,"Mazen Darwish: Assad must be publicly tried in Syria

For Syria’s recovery and national reconciliation, Assad and his accomplices must be extradited “once a national pathway for transitional justice is established,” Mazen Darwish tells Al Majalla.
en.majalla.com/node/323645/...",0,4,10
at://did:plc:ifjxyftjswhy3udx5jozbvr4/app.bsky.feed.post/3lffiybxqsc2r,did:plc:ifjxyftjswhy3udx5jozbvr4,"EU to weigh conditions for lifting Syria sanctions

It is not a love for HTS that would see sanctions lifted, but rather creating conditions for people to go back, an EU diplomat said.",0,0,3
at://did:plc:pszsihtdygeqixain3cncsd4/app.bsky.feed.post/3lffitpfamf2s,did:plc:pszsihtdygeqixain3cncsd4,"News from the front--from anarchist comrades in North-East Syria!


http://anarchistnews.org/content/news-front-anarchist-comrades-north-east-syria",0,0,0
at://did:plc:azrk6fajmlsndouettndn6j5/app.bsky.feed.post/3lffioumkd222,did:plc:azrk6fajmlsndouettndn6j5,It seems like public transport is now segregated by gender in #Syria? This is devolving into Afghanistan a little too quickly.,0,0,0
at://did:plc:2q5dx6whenn7pnsrfn3jpd6h/app.bsky.feed.post/3lffioifx6e25,did:plc:2q5dx6whenn7pnsrfn3jpd6h,'Türkiye dismantled terrorist corridor in northern Syria from 4 points' - https://www.dailysabah.com/politics/war-on-terror/turkiye-dismantled-terrorist-corridor-in-northern-syria-from-4-points,0,0,1
at://did:plc:g352zidklni4k5gwhgxlmh2z/app.bsky.feed.post/3lffiluaoq225,did:plc:g352zidklni4k5gwhgxlmh2z,it would be nice to see a Marshall Plan for Syria but unlikely unfortunately,0,0,0
at://did:plc:3qwc6nrc7zmpnp3zhvguftpb/app.bsky.feed.post/3lffii4zskk2a,did:plc:3qwc6nrc7zmpnp3zhvguftpb,"For nonresident fellow Zeead Yaghi, in 2025, the policy community should focus its efforts on supporting the democratic potential and transition of a free, post-Assad Syria. 

Doing so will also have positive repercussions across the region, including in neighboring Lebanon.",0,1,3
at://did:plc:ar35bbk3zwmmhedqt4cxlncs/app.bsky.feed.post/3lffigjppok2d,did:plc:ar35bbk3zwmmhedqt4cxlncs,#syria #iran #russia open.substack.com/pub/olgalaut...,0,0,0
at://did:plc:6o4hywbjgqyfct37zgwddgnm/app.bsky.feed.post/3lffigd7br227,did:plc:6o4hywbjgqyfct37zgwddgnm,"Sunni cleric incites against Alawites, Druze in Syria – BBC Monitoring

monitoring.bbc.co.uk/product/b000...",0,0,0
at://did:plc:4hm6gb7dzobynqrpypif3dck/app.bsky.feed.post/3lffi7z5abn23,did:plc:4hm6gb7dzobynqrpypif3dck,"@DailySabah: LIVE — President Erdoğan: Through our cross-border operations, Türkiye has broken, dismantled terrorist corridor that was being formed in northern Syria from 4 different points
 https://t.co/B3uHmDXVbK",0,0,0
at://did:plc:mgagb3hr5hbveh5atp3b66dg/app.bsky.feed.post/3lffi7uwzqs2b,did:plc:mgagb3hr5hbveh5atp3b66dg,"Follow @nlall.bsky.social Thanks* On x @usatrumpall  Follow Trump *   #syria #trump #iran #war #biden #goverment #usa
www.youtube.com/watch?v=3znW...
(For you)  Manny More daily new videos scroll down ***click the playlist link.***",0,1,2
at://did:plc:qcuf67d7lgezppubpc3wp2nf/app.bsky.feed.post/3lffi6mwhag22,did:plc:qcuf67d7lgezppubpc3wp2nf,"15. Sanamein events have drawn attention from other areas in Syria facing similar challenges, offering a potential model for resolution.

But moving forward it's crucial to initiate a transparent judicial process, ensuring nobody gets special treatment & all those who committed crimes face justice.",1,2,10
at://did:plc:qcuf67d7lgezppubpc3wp2nf/app.bsky.feed.post/3lffi6mwhaf22,did:plc:qcuf67d7lgezppubpc3wp2nf,"14. As the world watches Syria with skepticism & Syrians themselves watch with concern, HTS has managed to stabilise Sanamein preventing escalation.

Navigating a balance, HTS has mediated those seeking to settle scores with groups previously affiliated to Assad & civilians demanding justice.",1,1,6
at://did:plc:qcuf67d7lgezppubpc3wp2nf/app.bsky.feed.post/3lffi6hlkic22,did:plc:qcuf67d7lgezppubpc3wp2nf,"🧵Clashes in Daraa, have left civilians dead, and sparked angry protests. But armed factions in Sanamein are now surrendering weapons to the state, signalling a shift.

A mix of power struggles and mediation could make Sanamein the template Syria needs for stability.

Here's why:",1,12,24
at://did:plc:mgagb3hr5hbveh5atp3b66dg/app.bsky.feed.post/3lffi66qa3c2b,did:plc:mgagb3hr5hbveh5atp3b66dg,"Follow @nlall.bsky.social Thanks* On x @usatrumpall  Follow Trump *   #syria #trump #iran #war #biden #goverment #usa
www.youtube.com/watch?v=3k5p...
(For you)  Manny More daily new videos scroll down ***click the playlist link.***",0,0,2
at://did:plc:c6hfde3m3vkow2574v7yhwc3/app.bsky.feed.post/3lffi3kuo2k26,did:plc:c6hfde3m3vkow2574v7yhwc3,"Only the most naïve of people would have. They've surrendered Syria to Daesh and called it progress.

It's laughable.",0,0,0
at://did:plc:5oevos635qa5cttq4y5w5cbf/app.bsky.feed.post/3lffhvo3pj22f,did:plc:5oevos635qa5cttq4y5w5cbf,"""Domestically, the UAE's rigid opposition to political Islam makes it particularly difficult to show compromise or even tacit acceptance of the legitimacy of any Islamist group in the region."" @miraalhussein.bsky.social 

That has left the UAE struggling to adapt to the evolving realities in Syria.",0,0,0
at://did:plc:f5xsghc35pean3sof4u25faa/app.bsky.feed.post/3lffhs4txkc2l,did:plc:f5xsghc35pean3sof4u25faa,"800k soldiers dead 
Economy completely wiped 
4500 tanks destroyed almost all weapons systems wiped 
Loss of Syria 
Loss off Russian land due to invasion 
Loss of 2 trillion on war 
Most warships sunk in Black Sea 
Embarrassed on world stage an proven no longer super power 
NATO expansion",1,0,0
at://did:plc:sgvzhbco7yqr3vumd3sa2hdy/app.bsky.feed.post/3lffh6woig22j,did:plc:sgvzhbco7yqr3vumd3sa2hdy,"To which, add the thousands murdered in West bank, Lebanon and Syria.",1,0,3
at://did:plc:47pef25n27xbumca5fdliojm/app.bsky.feed.post/3lffh5dnfms2y,did:plc:47pef25n27xbumca5fdliojm,"#PETA #TruthSocial #Denmark #USA #England #Ireland #Italy #Africa #Syria  #Malaysia #Greenland #Netherlands #Thailand #Polen #Hungary #Belgium #France #Luxemburg #Turkey #Mexico #Brazil #Japan #Argentina #Korea

mentioned knew what took place. Obama. And at your end?",0,0,0
at://did:plc:47pef25n27xbumca5fdliojm/app.bsky.feed.post/3lffh2p5hb22y,did:plc:47pef25n27xbumca5fdliojm,"#PETA #TruthSocial #Denmark #USA #England #Ireland #Italy #Africa #Syria  #Malaysia #Greenland #Netherlands #Thailand #Polen #Hungary #Belgium #France #Luxemburg #Turkey #Mexico #Brazil #Japan #Argentina #Korea
As lawyer Mr.  Giuliani had it out for President-Elect and faked papers without above tbc",1,0,0
at://did:plc:b4ybqzt6rczfrsepxsqqpwyg/app.bsky.feed.post/3lffh23ml622g,did:plc:b4ybqzt6rczfrsepxsqqpwyg,"“If France intends to act in Syria, it should first repatriate, prosecute, and imprison its own citizens who are terrorists being held in Syrian camps. You refuse to take responsibility for your own detainees while supporting the terrorists who hold them in prison. This stance is indefensible.”",0,0,0
at://did:plc:mcb6n67plnrlx4lg35natk2b/app.bsky.feed.post/3lffgwp5wm222,did:plc:mcb6n67plnrlx4lg35natk2b,"
Bluesky's Top 10 Trending Words from the Past 10 Minutes:
️⚠️💨8 - ハウル
️⚠️💨4 - 薬屋
️⚠️💨3 - gaza
️⚠️💨3 - discharge
️⚠️💨3 - ukraine
️⚠️💨3 - 1﹐301
️⚠️💨2 - sogra
️⚠️💨2 - unconditional
️⚠️💨2 - sentencing
️⚠️💨2 - merchan
(tap/click to see all posts on Bluesky featuring that word!)

#ListenToBlackVoices",0,0,2
at://did:plc:4ndb4gds7dl7gkpgavgenovd/app.bsky.feed.post/3lffgtyneuk2v,did:plc:4ndb4gds7dl7gkpgavgenovd,#BREAKING #Syria: The Israeli Air Force carried out an airstrike in Tartus.,0,0,0
at://did:plc:k4ii6epc3l3grqwmwwavaxwh/app.bsky.feed.post/3lffgs3evjc2v,did:plc:k4ii6epc3l3grqwmwwavaxwh,"The Best Black President & the Wannabe Teddy R president elect were bonding over Syria at Jimmy Carter’s inspired send off to Rosalind. 

Pinche Macho Presidents. 

It is time for a U.S. President with a vagina. 

PS Teddy loved the land in my neck of the woods. He was an early environmentalist.",1,0,0
at://did:plc:mgagb3hr5hbveh5atp3b66dg/app.bsky.feed.post/3lffgophhqs2b,did:plc:mgagb3hr5hbveh5atp3b66dg,"Follow @nlall.bsky.social Thanks* On x @usatrumpall  Follow Trump *   #syria #trump #iran #war #biden #goverment #usa
www.youtube.com/watch?v=rtzy...
(For you)  Manny More daily new videos scroll down ***click the playlist link.***",0,0,1
at://did:plc:wrm4rvukusjpz24bdo63ozkm/app.bsky.feed.post/3lffgk7okb226,did:plc:wrm4rvukusjpz24bdo63ozkm,"Moments of longing and waiting that killed the souls of ⁦‪#Syrians‬⁩ from within in order to meet their loved ones whom they had not seen for years ، Moments for children to meet their families, and families to meet their children, moments that we have been waited for years in ⁦‪#Syria‬⁩.",1,11,59
at://did:plc:hzcez3ruj4cuoqqcmjmv6yri/app.bsky.feed.post/3lffgcdvnx22y,did:plc:hzcez3ruj4cuoqqcmjmv6yri,"People wait at the entrance of the Al-Masnaa eastern Lebanese border crossing with Syria on January 3, 2025, after Syria imposed new restrictions on the entry of Lebanese citizens. 

#Lebanon #Syria #Border #Riigipiir #Confine",0,0,0
at://did:plc:fm7q476mqqctn3ikpm23w5z6/app.bsky.feed.post/3lffgcavxh22o,did:plc:fm7q476mqqctn3ikpm23w5z6,"Highlights: There was a stampede at the Umayyad Mosque, an Italian delegation meets with the new Syrian administration, Syrian FM to visit Europe soon, Lebanese and Spanish FMs to visit Syria soon, among others things.",0,1,7
at://did:plc:auvcjhok2oa5tso5atuh6ux7/app.bsky.feed.post/3lffgboxjmc2c,did:plc:auvcjhok2oa5tso5atuh6ux7,"Effectively Banned by the Regime, a Syrian Film Resurfaces

#cinema #MoMA #movies #Syria",0,0,1
at://did:plc:37p4sk6d6bd6onjzh7edqn5y/app.bsky.feed.post/3lffgbaqxpk2i,did:plc:37p4sk6d6bd6onjzh7edqn5y,"2. Trade relationships among the five states of the Levant - Israel, Palestine, Jordan, Lebanon, Syria - are booming; mid-21c Israel is 15% not-Jewish-or-Arab as immigrants keep choosing Tel Aviv over Dubai for better treatment.",1,0,27
at://did:plc:krlu7ha46cmxwcqqzn5widgf/app.bsky.feed.post/3lffgb4qt4s23,did:plc:krlu7ha46cmxwcqqzn5widgf,"3 dead in stampede at Umayyad Mosque in Damascus, Syria

www.turkiyetoday.com/region/3-dea...",0,0,0
at://did:plc:r5xxdqh5gmzukhbt5gr5j7d4/app.bsky.feed.post/3lffg7jfj6s2h,did:plc:r5xxdqh5gmzukhbt5gr5j7d4,"Syria! Today, we invite you to join with members and friends of Community of Christ, from around the world, as we pray for PEACE on and for the earth, for ALL people, and today,  especially for the people of the Syria, in West Asia. #cofchrist
cofchrist.org/prayer-for-p...",0,0,0
at://did:plc:odtacjoy4nzyqqdrq2fw66mk/app.bsky.feed.post/3lffg3nsybc2f,did:plc:odtacjoy4nzyqqdrq2fw66mk,"■ The Portrait of Hikmet Efendi, Deputy Prosecutor of Homs (Syria), 1900s [Old Photos, History, Ottoman Empire]",3,8,104
at://did:plc:ha27zfp3s6h5qt3xn3hxulp7/app.bsky.feed.post/3lfffwghbhc23,did:plc:ha27zfp3s6h5qt3xn3hxulp7,"""The stunning overthrow of the Assad regime presents a profound challenge to the UAE's ideological stance and regional strategy."" @miraalhussein.bsky.social on how the UAE see itself in the region, and how a narrow, anti-Islamist vision has tied its hands over Syria, in DAWN's Democracy in Exile:",0,0,3
at://did:plc:7nmnzjc4urobo2ulib64ml7a/app.bsky.feed.post/3lfffvnx3pc24,did:plc:7nmnzjc4urobo2ulib64ml7a,"Because I don’t like war against Palestine, Syria, Lebanon or supporting Israeli occupation of Gaza.",2,0,0
at://did:plc:l6xiagn2ueu6d6yjkc26kq3x/app.bsky.feed.post/3lfffuvhpds2m,did:plc:l6xiagn2ueu6d6yjkc26kq3x,"I’m in favour of renewable energy but most Saudi oil goes to Asia anyway… we can’t really impact those revenues. 

And “supporting revolutionaries” didn’t work very well in Libya, Egypt or Syria did it?",1,0,0
at://did:plc:77uvo3s3d6na7n4isgev5gtz/app.bsky.feed.post/3lffff7ymj22g,did:plc:77uvo3s3d6na7n4isgev5gtz,FRANCE24: Fall of Assad's regime: France 24 journalist recounts journey into Syria www.france24.com/en/video/202... @france24.com #photojournalism #journalism,0,0,1
at://did:plc:4hm6gb7dzobynqrpypif3dck/app.bsky.feed.post/3lfff3hxkbr2d,did:plc:4hm6gb7dzobynqrpypif3dck,@anadoluagency: Turkish President Recep Tayyip Erdogan says the ousted Assad regime turned Syria into a hub for drug production and a source of instability in the region  https://t.co/CfXSuJJ1vd,0,0,0
at://did:plc:4hm6gb7dzobynqrpypif3dck/app.bsky.feed.post/3lfff3hamuz2d,did:plc:4hm6gb7dzobynqrpypif3dck,"@trtworld: Tel Aviv plans a 15-km ""control zone"" and a 60-km intelligence ""influence area"" inside Syria, according to Israeli media 
🔗  https://t.co/fRiVQ5QL8k",0,0,0
at://did:plc:seqeakbze2jynhaj7qwwipip/app.bsky.feed.post/3lffermpdrs2a,did:plc:seqeakbze2jynhaj7qwwipip,"In Macon, GA, 60/100,000 black women die in childbirth. 

This rate is worse than Syria (30), Iran (22), and China (23).",1,0,0
at://did:plc:xc7ynwn5ffucry3t36tszjl3/app.bsky.feed.post/3lffergvnfk27,did:plc:xc7ynwn5ffucry3t36tszjl3,"Thursdays? That's a bit like my realisation that major news events always happen on Sundays or days after Xmas - Sadaam Hussein capture, Syria, Tsunami, etc, (speaking as someone who always got those shifts in a newsroom with minimal staffing).",1,0,1
at://did:plc:j2lmld6hovrayya2xhlwyavp/app.bsky.feed.post/3lffere3hns2f,did:plc:j2lmld6hovrayya2xhlwyavp,"Wow...well that'll make him sit up!! Maybe ALL countries need to do that with U.S. BASES!! 
What countries DON'T have U.S. bases lol
China, Russia, North Korea, Iran, Syria....mmmmm 
HOW MUCH CAN WE CHARGE LOL.",0,0,1
at://did:plc:cronmhiv462ngu7726eyu3mk/app.bsky.feed.post/3lffeqxm5dk2x,did:plc:cronmhiv462ngu7726eyu3mk,"Watch the disregard of Al-Julani's followers for the lives of Sunni, Alawite and Shiite Syrians! 

The US and GB backed ISIS to topple Assad, once upon a time, their man. This is Syria now. Did you really expect a liberated people and peaceful transition?",1,5,9
at://did:plc:cknta3doedk55ejoa5k2jqqx/app.bsky.feed.post/3lffeqdcr2s27,did:plc:cknta3doedk55ejoa5k2jqqx,They were scared to lose their stuck forces in Syria.,0,0,0
at://did:plc:q7flokut4zudhp3f7yeh7me7/app.bsky.feed.post/3lffemjiezc2c,did:plc:q7flokut4zudhp3f7yeh7me7,And the Greeks have good reason to fear that the blob favors Erdogan. I'll never forget when he pulled back U.S. troops in northeast Syria along the Turkish border in 2019 just to give Erdogan permission to attack and invade our Kurdish allies who had been pummeling ISIS on our behalf for years...,1,0,1
at://did:plc:jpynlvlsrlbjn62yzhat6wbf/app.bsky.feed.post/3lffehneopk2f,did:plc:jpynlvlsrlbjn62yzhat6wbf,"That last phrase is true, we saw this in Syria recently. There is a saying ""people die slowly and then suddenly"".",0,0,0
at://did:plc:47pef25n27xbumca5fdliojm/app.bsky.feed.post/3lffeh2hkhc2s,did:plc:47pef25n27xbumca5fdliojm,"#PETA #TruthSocial #Denmark #USA #England #Ireland #Italy #Africa #Syria  #Malaysia #Greenland #Netherlands #Thailand #Polen #Hungary #Belgium #France #Luxemburg #Turkey #Mexico #Brazil #Japan #Argentina #Korea #Peru
Eligal CIA Catholic surveillance violating the Constitution. And in your country?",0,0,0
at://did:plc:mx5gdx6hsllliuagtoeg5q2s/app.bsky.feed.post/3lffee6dx7k2s,did:plc:mx5gdx6hsllliuagtoeg5q2s,"$50 billion to #Syria vanished into thin air: Unrest in #Iran grows over economic turmoil - interview
""The #Mullahs regime anticipates demonstrations and uprisings. They understand that things are very fragile.""
www.jpost.com/middle-east/... #IslamicIran #Islamism",0,0,0
at://did:plc:gjvnowrjstvn6lrwlrdh4ty4/app.bsky.feed.post/3lffeczor7s26,did:plc:gjvnowrjstvn6lrwlrdh4ty4,"While we are all focusing on Trump's insanity let's not take our eye off the Middle East.  The Butcher of Gaza wants to drag us all into a wider conflict.  He has to be stopped!! 
#Netanyahu #MiddleEast #Syria #Palastine #Lebanon #Iran",0,0,1
at://did:plc:7tvperqvsmjgfdvixmoesimt/app.bsky.feed.post/3lffe7ectrc2e,did:plc:7tvperqvsmjgfdvixmoesimt,"come by on the 21st, i'll let you bomb syria once more for old time's sake",0,4,17
at://did:plc:mcb6n67plnrlx4lg35natk2b/app.bsky.feed.post/3lffe5c4foj2o,did:plc:mcb6n67plnrlx4lg35natk2b,"
Bluesky's Top 10 Trending Words from the Past 10 Minutes:
️⚠️💨7 - ハウル
️⚠️💨4 - gaza
️⚠️💨3 - 1﹐301
️⚠️💨3 - ukraine
️⚠️💨1 - 4.1
️⚠️💨1 - venu
️⚠️💨1 - ソフィー
️⚠️💨1 - bryant
️⚠️💨1 - 256﹐000
️⚠️💨1 - マルクル
(tap/click to see all posts on Bluesky featuring that word!)

#йобанарусня 🇺🇦",0,0,0
at://did:plc:w5qll4gmyhn3vvh2wf7egpse/app.bsky.feed.post/3lffdzju3ak2s,did:plc:w5qll4gmyhn3vvh2wf7egpse,"Next week, I'll be heading to Turkey for further training, with plans to visit #Syria in the near future.

In addition, since November, I've been immersed in in-depth foreign policy research, focusing on the escalating tensions between #Egypt and #Ethiopia in the Horn of Africa.",1,0,0
